TEST,ANSWER,TIME
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\35.txt,3,0.12343478202819824
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\36.txt,2,0.12266659736633301
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\37.txt,15,0.3251767158508301
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\38.txt,13,0.27057576179504395
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\39.txt,12,0.2583174705505371
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\40.txt,12,0.2740492820739746
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\41.txt,16,0.1809389591217041
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\42.txt,8,0.28451967239379883
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\43.txt,7,0.34110307693481445
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\44.txt,14,0.38407254219055176
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\45.txt,9,0.31795191764831543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\46.txt,10,0.18127727508544922
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\47.txt,4,0.1564476490020752
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\48.txt,8,0.24272656440734863
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\49.txt,-1,0.13906431198120117
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\50.txt,6,0.1638033390045166
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\51.txt,14,0.3285655975341797
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\52.txt,8,0.32237958908081055
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\53.txt,8,0.18380045890808105
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\54.txt,7,0.17752718925476074
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\55.txt,-1,0.15497899055480957
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\56.txt,11,0.26177072525024414
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\57.txt,7,0.3264122009277344
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\58.txt,11,0.15162181854248047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\59.txt,16,0.3249058723449707
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\60.txt,2,0.12762808799743652
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\61.txt,16,0.21663641929626465
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\62.txt,8,0.153181791305542
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\63.txt,4,0.1752166748046875
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\64.txt,7,0.16398191452026367
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\65.txt,9,0.13727974891662598
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\66.txt,8,0.09147024154663086
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\67.txt,1,0.07979321479797363
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\68.txt,4,0.08379077911376953
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\69.txt,6,0.22124314308166504
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\70.txt,2,0.12174558639526367
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\71.txt,12,0.11995649337768555
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\72.txt,17,0.15434932708740234
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\73.txt,5,0.10092425346374512
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\74.txt,5,0.12036609649658203
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\75.txt,11,0.15600824356079102
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\76.txt,11,0.19321298599243164
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\77.txt,10,0.17046403884887695
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\78.txt,10,0.1905667781829834
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\79.txt,13,0.13590741157531738
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\80.txt,3,0.1516094207763672
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\81.txt,1,0.0740206241607666
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\82.txt,5,0.08293604850769043
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\83.txt,13,0.1908257007598877
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\84.txt,14,0.13288354873657227
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\85.txt,8,0.14764928817749023
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\86.txt,2,0.08082127571105957
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\87.txt,7,0.14749693870544434
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\88.txt,-1,0.10211491584777832
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\89.txt,10,0.21593499183654785
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\90.txt,8,0.20630812644958496
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\91.txt,2,0.09421062469482422
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\92.txt,13,0.20532917976379395
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\93.txt,3,0.10898637771606445
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\94.txt,8,0.19131064414978027
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\95.txt,10,0.24680805206298828
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\96.txt,5,0.20709800720214844
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\97.txt,12,0.15425896644592285
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\98.txt,3,0.24355792999267578
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\99.txt,1,0.11764860153198242
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\100.txt,2,0.11874794960021973
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\101.txt,5,0.1616191864013672
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\102.txt,9,0.16088533401489258
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\103.txt,19,0.32686448097229004
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\104.txt,9,0.32589101791381836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\105.txt,12,0.2677879333496094
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\106.txt,4,0.29662060737609863
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\107.txt,-1,0.11908626556396484
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\108.txt,4,0.1253490447998047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\109.txt,12,0.26659083366394043
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\110.txt,15,0.3228895664215088
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\111.txt,11,0.2240123748779297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\112.txt,1,0.11556386947631836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\113.txt,8,0.16370940208435059
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\114.txt,4,0.11251997947692871
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\115.txt,11,0.22951722145080566
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\116.txt,4,0.2042560577392578
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\117.txt,14,0.33759284019470215
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\118.txt,6,0.13528132438659668
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\119.txt,8,0.15857505798339844
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\120.txt,15,0.4410097599029541
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\121.txt,13,0.33243274688720703
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\122.txt,8,0.13264083862304688
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\123.txt,7,0.1696021556854248
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\124.txt,12,0.2592141628265381
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\125.txt,8,0.24971461296081543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\126.txt,12,0.32236742973327637
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\127.txt,12,0.24759387969970703
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\128.txt,13,0.2626938819885254
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\129.txt,7,0.14068889617919922
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\130.txt,6,0.2559969425201416
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\131.txt,12,0.17928671836853027
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\132.txt,-1,0.11751079559326172
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\133.txt,8,0.18535780906677246
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\134.txt,15,0.2267143726348877
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\135.txt,8,0.2861151695251465
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\136.txt,-1,0.12093424797058105
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\137.txt,14,0.26807141304016113
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\138.txt,6,0.13065385818481445
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\139.txt,5,0.12640643119812012
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\140.txt,9,0.21430730819702148
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\141.txt,8,0.1399531364440918
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\142.txt,15,0.36173510551452637
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\143.txt,12,0.27983593940734863
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\144.txt,1,0.11418366432189941
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\145.txt,8,0.13296914100646973
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\146.txt,15,0.35787224769592285
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\147.txt,10,0.30420970916748047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\148.txt,6,0.12446951866149902
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\149.txt,14,0.28615736961364746
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\150.txt,4,0.1209416389465332
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\151.txt,7,0.20160818099975586
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\152.txt,14,0.26587986946105957
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\153.txt,16,0.2707362174987793
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\154.txt,15,0.3786752223968506
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\155.txt,8,0.19124937057495117
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\156.txt,-1,0.1133577823638916
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\157.txt,10,0.20907950401306152
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\158.txt,15,0.2793917655944824
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\159.txt,14,0.38157010078430176
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\160.txt,8,0.2004539966583252
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\161.txt,10,0.23378896713256836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\162.txt,14,0.25348925590515137
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\163.txt,9,0.22679877281188965
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\164.txt,4,0.2546970844268799
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\165.txt,7,0.2809145450592041
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\166.txt,2,0.11060404777526855
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\167.txt,7,0.21734333038330078
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\168.txt,2,0.30896568298339844
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\169.txt,8,0.1343851089477539
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\170.txt,12,0.20172953605651855
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\171.txt,7,0.13028168678283691
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\172.txt,7,0.12014889717102051
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\173.txt,13,0.3148171901702881
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\174.txt,9,0.3899838924407959
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\175.txt,8,0.12968897819519043
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\176.txt,7,0.13154172897338867
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\177.txt,9,0.1339578628540039
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\178.txt,5,0.13928556442260742
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\179.txt,8,0.22724175453186035
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\180.txt,-1,0.11931109428405762
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\181.txt,5,0.30399346351623535
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\182.txt,3,0.13686513900756836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\183.txt,1,0.11076593399047852
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\184.txt,-1,0.34091711044311523
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\185.txt,4,0.24418377876281738
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\186.txt,15,0.2125694751739502
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\187.txt,15,0.2878692150115967
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\188.txt,7,0.16152095794677734
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\189.txt,15,0.28357553482055664
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\190.txt,8,0.3666112422943115
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\191.txt,6,0.12009429931640625
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\192.txt,5,0.13577771186828613
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\193.txt,4,0.1386725902557373
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\194.txt,5,0.12511467933654785
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\195.txt,12,0.2652132511138916
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\196.txt,-1,0.1592550277709961
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\197.txt,9,0.24480533599853516
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\198.txt,9,0.2884042263031006
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\199.txt,11,0.2397148609161377
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\200.txt,5,0.1241457462310791
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\201.txt,10,0.19099783897399902
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\202.txt,13,0.1921555995941162
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\203.txt,9,0.23381519317626953
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\204.txt,3,0.13318085670471191
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\205.txt,11,0.3102719783782959
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\206.txt,2,0.13009071350097656
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\207.txt,1,0.11458277702331543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\208.txt,8,0.1803135871887207
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\209.txt,12,0.23015785217285156
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\210.txt,4,0.1260814666748047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\211.txt,8,0.26161813735961914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\212.txt,6,0.14519786834716797
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\213.txt,17,0.3395969867706299
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\214.txt,5,0.19898557662963867
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\215.txt,7,0.1983165740966797
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\216.txt,14,0.4040231704711914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\217.txt,6,0.16237926483154297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\218.txt,4,0.22251486778259277
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\219.txt,8,0.3133823871612549
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\220.txt,4,0.1340947151184082
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\221.txt,8,0.1277027130126953
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\222.txt,-1,0.11602544784545898
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\223.txt,10,0.13634514808654785
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\224.txt,16,0.4641892910003662
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\225.txt,6,0.14250779151916504
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\226.txt,12,0.20525026321411133
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\227.txt,6,0.2545795440673828
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\228.txt,6,0.1172947883605957
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\229.txt,11,0.32653164863586426
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\230.txt,12,0.5039427280426025
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\231.txt,12,0.2632405757904053
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\232.txt,-1,0.12301349639892578
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\233.txt,8,0.3776426315307617
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\234.txt,8,0.19256877899169922
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\235.txt,13,0.32318949699401855
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\236.txt,4,0.17342734336853027
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\237.txt,6,0.12569308280944824
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\238.txt,8,0.18514227867126465
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\239.txt,10,0.17122554779052734
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\240.txt,-1,0.12805747985839844
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\241.txt,10,0.3286285400390625
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\242.txt,9,0.3081841468811035
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\243.txt,11,0.24847960472106934
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\244.txt,11,0.1542813777923584
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\245.txt,10,0.16855359077453613
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\246.txt,15,0.38184523582458496
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\247.txt,-1,0.11345291137695312
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\248.txt,4,0.12029218673706055
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\249.txt,12,0.287020206451416
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\250.txt,14,0.24709606170654297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\251.txt,15,0.3058006763458252
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\252.txt,1,0.11876249313354492
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\253.txt,11,0.28640317916870117
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\254.txt,4,0.20325589179992676
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\255.txt,-1,0.10900282859802246
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\256.txt,8,0.20115089416503906
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\257.txt,-1,0.1139066219329834
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\258.txt,4,0.12253928184509277
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\259.txt,9,0.24305105209350586
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\260.txt,7,0.13400673866271973
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\261.txt,8,0.2161250114440918
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\262.txt,2,0.1374356746673584
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\263.txt,4,0.11694669723510742
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\264.txt,16,0.28129029273986816
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\265.txt,3,0.12342309951782227
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\266.txt,9,0.219315767288208
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\267.txt,16,0.3728909492492676
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\268.txt,8,0.1320643424987793
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\269.txt,9,0.13563203811645508
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\270.txt,5,0.20450973510742188
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\271.txt,6,0.15045404434204102
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\272.txt,7,0.1805112361907959
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\273.txt,2,0.19487476348876953
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\274.txt,9,0.19402718544006348
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\275.txt,5,0.15056347846984863
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\276.txt,-1,0.10952329635620117
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\277.txt,12,0.20211219787597656
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\278.txt,2,0.10938906669616699
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\279.txt,6,0.18593788146972656
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\280.txt,7,0.12703824043273926
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\281.txt,9,0.15018439292907715
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\282.txt,6,0.13471174240112305
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\283.txt,2,0.20998573303222656
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\284.txt,14,0.3068206310272217
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\285.txt,2,0.18988847732543945
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\286.txt,9,0.19495296478271484
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\287.txt,-1,0.10902047157287598
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\288.txt,2,0.1245570182800293
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\289.txt,6,0.13590073585510254
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\290.txt,4,0.1483139991760254
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\291.txt,7,0.23889422416687012
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\292.txt,16,0.2607588768005371
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\293.txt,9,0.2992713451385498
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\294.txt,9,0.142594575881958
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\295.txt,6,0.1215512752532959
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\296.txt,13,0.37968945503234863
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\297.txt,5,0.28068113327026367
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\298.txt,-1,0.1114964485168457
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\299.txt,14,0.31177520751953125
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\300.txt,2,0.1362450122833252
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\301.txt,11,0.2443561553955078
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\302.txt,8,0.13530492782592773
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\303.txt,6,0.21567130088806152
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\304.txt,13,0.18649959564208984
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\305.txt,8,0.1349937915802002
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\306.txt,8,0.13255786895751953
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\307.txt,14,0.2695150375366211
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\308.txt,11,0.23404884338378906
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\309.txt,8,0.16076207160949707
