TEST,ANSWER,TIME
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\308.txt,11,0.22604990005493164
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\309.txt,8,0.15954971313476562
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\310.txt,-1,0.11262679100036621
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\311.txt,9,0.2449343204498291
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\312.txt,6,0.11865735054016113
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\313.txt,10,0.25281763076782227
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\314.txt,9,0.17490077018737793
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\315.txt,-1,0.12374472618103027
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\316.txt,7,0.1580498218536377
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\317.txt,13,0.25246262550354004
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\318.txt,11,0.2606213092803955
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\319.txt,11,0.1818702220916748
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\320.txt,7,0.14249062538146973
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\321.txt,11,0.25928330421447754
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\322.txt,14,0.16985774040222168
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\323.txt,13,0.35245203971862793
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\324.txt,9,0.19197821617126465
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\325.txt,7,0.1518092155456543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\326.txt,-1,0.10968732833862305
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\327.txt,8,0.12893390655517578
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\328.txt,9,0.1769092082977295
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\329.txt,-1,0.11455845832824707
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\330.txt,7,0.12392377853393555
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\331.txt,-1,0.11935687065124512
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\332.txt,10,0.19182109832763672
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\333.txt,10,0.16942405700683594
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\334.txt,4,0.18514728546142578
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\335.txt,12,0.3244361877441406
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\336.txt,3,0.15299773216247559
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\337.txt,11,0.24741816520690918
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\338.txt,2,0.1081392765045166
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\339.txt,7,0.2250204086303711
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\340.txt,8,0.2917015552520752
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\341.txt,-1,0.12636852264404297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\342.txt,5,0.13107681274414062
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\343.txt,7,0.21324753761291504
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\344.txt,10,0.14851832389831543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\345.txt,11,0.2423408031463623
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\346.txt,-1,0.10971236228942871
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\347.txt,5,0.20622467994689941
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\348.txt,1,0.11621952056884766
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\349.txt,6,0.12445616722106934
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\350.txt,2,0.1082148551940918
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\351.txt,5,0.11742043495178223
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\352.txt,7,0.1271045207977295
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\353.txt,11,0.28009796142578125
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\354.txt,-1,0.11545753479003906
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\355.txt,12,0.3271603584289551
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\356.txt,14,0.35428833961486816
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\357.txt,7,0.19079160690307617
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\358.txt,11,0.17344141006469727
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\359.txt,8,0.14243555068969727
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\360.txt,9,0.19669318199157715
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\361.txt,7,0.12615275382995605
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\362.txt,15,0.30205869674682617
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\363.txt,7,0.13251161575317383
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\364.txt,8,0.1420280933380127
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\365.txt,10,0.3283579349517822
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\366.txt,10,0.22304415702819824
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\367.txt,9,0.3270993232727051
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\368.txt,10,0.14246273040771484
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\369.txt,4,0.20195627212524414
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\370.txt,10,0.25649285316467285
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\371.txt,4,0.1393733024597168
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\372.txt,10,0.22476482391357422
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\373.txt,4,0.12938404083251953
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\374.txt,8,0.26271510124206543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\375.txt,8,0.1455550193786621
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\376.txt,2,0.1098487377166748
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\377.txt,-1,0.11470770835876465
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\378.txt,8,0.1411738395690918
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\379.txt,10,0.31250429153442383
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\380.txt,6,0.12359762191772461
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\381.txt,-1,0.11496210098266602
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\382.txt,15,0.24805045127868652
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\383.txt,10,0.22434687614440918
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\384.txt,15,0.18575310707092285
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\385.txt,16,0.3400297164916992
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\386.txt,2,0.15456795692443848
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\387.txt,4,0.11200881004333496
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\388.txt,7,0.14750242233276367
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\389.txt,-1,0.10683226585388184
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\390.txt,8,0.2931785583496094
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\391.txt,7,0.20482230186462402
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\392.txt,14,0.2423086166381836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\393.txt,11,0.15159249305725098
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\394.txt,6,0.12461304664611816
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\395.txt,9,0.12950468063354492
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\396.txt,9,0.2311701774597168
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\397.txt,12,0.1430957317352295
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\398.txt,15,0.30473923683166504
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\399.txt,8,0.2270336151123047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\400.txt,-1,0.11517190933227539
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\401.txt,20,0.16521763801574707
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\402.txt,10,0.1305561065673828
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\403.txt,15,0.345855712890625
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\404.txt,17,0.3758664131164551
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\405.txt,-1,0.11613035202026367
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\406.txt,13,0.22590279579162598
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\407.txt,6,0.2053208351135254
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\408.txt,7,0.18124938011169434
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\409.txt,-1,0.1127786636352539
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\410.txt,14,0.32150983810424805
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\411.txt,14,0.22989702224731445
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\412.txt,9,0.19028449058532715
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\413.txt,3,0.1458573341369629
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\414.txt,9,0.2043616771697998
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\415.txt,4,0.2677333354949951
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\416.txt,11,0.2582557201385498
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\417.txt,13,0.26868104934692383
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\418.txt,2,0.11853575706481934
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\419.txt,2,0.18181490898132324
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\420.txt,-1,0.11425137519836426
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\421.txt,14,0.3005836009979248
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\422.txt,13,0.30870819091796875
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\423.txt,2,0.17263436317443848
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\424.txt,9,0.12433719635009766
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\425.txt,15,0.2911818027496338
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\426.txt,10,0.37922000885009766
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\427.txt,10,0.23186135292053223
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\428.txt,13,0.2855415344238281
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\429.txt,10,0.15863585472106934
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\430.txt,3,0.12557458877563477
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\431.txt,15,0.36260557174682617
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\432.txt,-1,0.11095404624938965
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\433.txt,12,0.24074840545654297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\434.txt,6,0.12789607048034668
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\435.txt,5,0.11570334434509277
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\436.txt,13,0.21723246574401855
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\437.txt,2,0.12067151069641113
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\438.txt,11,0.22266864776611328
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\439.txt,8,0.1253681182861328
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\440.txt,11,0.15299344062805176
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\441.txt,7,0.12832975387573242
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\442.txt,5,0.1301126480102539
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\443.txt,10,0.20010733604431152
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\444.txt,2,0.11217951774597168
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\445.txt,5,0.15987753868103027
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\446.txt,7,0.14601492881774902
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\447.txt,13,0.26810693740844727
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\448.txt,9,0.17436599731445312
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\449.txt,8,0.33034753799438477
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\450.txt,3,0.15250396728515625
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\451.txt,6,0.12752747535705566
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\452.txt,11,0.34688711166381836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\453.txt,12,0.2577848434448242
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\454.txt,2,0.1177678108215332
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\455.txt,10,0.23388671875
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\456.txt,10,0.22757911682128906
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\457.txt,16,0.2375166416168213
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\458.txt,6,0.1248941421508789
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\459.txt,10,0.13407039642333984
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\460.txt,8,0.130751371383667
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\461.txt,5,0.14122653007507324
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\462.txt,6,0.15811753273010254
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\463.txt,15,0.49112367630004883
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\464.txt,9,0.2548024654388428
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\465.txt,3,0.127427339553833
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\466.txt,6,0.17472028732299805
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\467.txt,15,0.47123003005981445
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\468.txt,9,0.19855046272277832
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\469.txt,4,0.242905855178833
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\470.txt,6,0.17963171005249023
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\471.txt,3,0.1759185791015625
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\472.txt,14,0.41422390937805176
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\473.txt,7,0.1797170639038086
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\474.txt,14,0.30701208114624023
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\475.txt,7,0.15326142311096191
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\476.txt,10,0.19128656387329102
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\477.txt,10,0.1454322338104248
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\478.txt,17,0.247314453125
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\479.txt,10,0.23989582061767578
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\480.txt,5,0.18581485748291016
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\481.txt,5,0.12191224098205566
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\482.txt,9,0.19189453125
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\483.txt,10,0.13396739959716797
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\484.txt,4,0.1166524887084961
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\485.txt,7,0.24158692359924316
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\486.txt,2,0.18440651893615723
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\487.txt,13,0.2831387519836426
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\488.txt,14,0.2850050926208496
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\489.txt,2,0.12367534637451172
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\490.txt,6,0.207749605178833
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\491.txt,13,0.22759079933166504
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\492.txt,12,0.19256043434143066
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\493.txt,6,0.12238001823425293
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\494.txt,9,0.24386024475097656
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\495.txt,9,0.21616053581237793
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\496.txt,13,0.4416532516479492
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\497.txt,10,0.4905862808227539
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\498.txt,-1,0.1100919246673584
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\499.txt,2,0.11544084548950195
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\500.txt,4,0.11929774284362793
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\501.txt,5,0.11761736869812012
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\502.txt,9,0.1474447250366211
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\503.txt,18,0.15204119682312012
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\504.txt,7,0.12790918350219727
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\505.txt,3,0.11705636978149414
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\506.txt,4,0.12409496307373047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\507.txt,4,0.1672959327697754
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\508.txt,11,0.2559812068939209
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\509.txt,11,0.22900128364562988
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\510.txt,3,0.16647720336914062
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\511.txt,6,0.18013310432434082
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\512.txt,7,0.14815378189086914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\513.txt,12,0.24916553497314453
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\514.txt,-1,0.10741925239562988
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\515.txt,4,0.11594605445861816
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\516.txt,7,0.18793344497680664
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\517.txt,8,0.12428164482116699
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\518.txt,11,0.23315024375915527
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\519.txt,9,0.22348761558532715
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\520.txt,7,0.12952089309692383
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\521.txt,14,0.3654212951660156
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\522.txt,3,0.14206695556640625
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\523.txt,6,0.21187257766723633
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\524.txt,-1,0.11519312858581543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\525.txt,13,0.3144092559814453
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\526.txt,9,0.2899153232574463
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\527.txt,15,0.18347740173339844
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\528.txt,16,0.2970426082611084
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\529.txt,18,0.31531620025634766
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\530.txt,7,0.18649005889892578
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\531.txt,1,0.16192197799682617
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\532.txt,8,0.24673199653625488
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\533.txt,7,0.3261756896972656
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\534.txt,6,0.17631101608276367
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\535.txt,-1,0.11706972122192383
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\536.txt,13,0.24188709259033203
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\537.txt,-1,0.11503481864929199
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\538.txt,15,0.2994532585144043
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\539.txt,4,0.16523385047912598
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\540.txt,8,0.16325783729553223
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\541.txt,13,0.25464510917663574
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\542.txt,13,0.28469038009643555
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\543.txt,-1,0.11620211601257324
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\544.txt,4,0.14552879333496094
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\545.txt,8,0.23180317878723145
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\546.txt,-1,0.11310029029846191
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\547.txt,3,0.11138129234313965
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\548.txt,17,0.27838802337646484
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\549.txt,7,0.13719892501831055
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\550.txt,9,0.14551711082458496
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\551.txt,11,0.37682414054870605
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\552.txt,11,0.3891632556915283
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\553.txt,12,0.3432273864746094
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\554.txt,2,0.12606477737426758
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\555.txt,-1,0.10660052299499512
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\556.txt,5,0.19553232192993164
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\557.txt,10,0.17821455001831055
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\558.txt,7,0.18442606925964355
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\559.txt,11,0.15986227989196777
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\560.txt,9,0.14121580123901367
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\561.txt,16,0.19257879257202148
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\562.txt,14,0.37056851387023926
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\563.txt,4,0.1255943775177002
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\564.txt,7,0.14254283905029297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\565.txt,5,0.1327953338623047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\566.txt,5,0.15132355690002441
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\567.txt,8,0.12691068649291992
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\568.txt,5,0.12225890159606934
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\569.txt,-1,0.12033605575561523
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\570.txt,14,0.1936037540435791
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\571.txt,7,0.2594461441040039
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\572.txt,2,0.11598658561706543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\573.txt,13,0.27998852729797363
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\574.txt,-1,0.11536169052124023
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\575.txt,5,0.14587688446044922
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\576.txt,10,0.2932608127593994
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\577.txt,6,0.2072899341583252
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\578.txt,10,0.25466251373291016
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\579.txt,4,0.22813892364501953
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\580.txt,12,0.27515602111816406
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\581.txt,-1,0.11109566688537598
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\582.txt,7,0.11953544616699219
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\583.txt,14,0.22911477088928223
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\584.txt,9,0.16830015182495117
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\585.txt,12,0.22641205787658691
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\586.txt,4,0.1213693618774414
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\587.txt,15,0.25466036796569824
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\588.txt,7,0.19859910011291504
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\589.txt,12,0.32153964042663574
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\590.txt,1,0.11436700820922852
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\591.txt,11,0.28699636459350586
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\592.txt,15,0.3304581642150879
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\593.txt,11,0.30220580101013184
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\594.txt,9,0.2488241195678711
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\595.txt,10,0.3800661563873291
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\596.txt,7,0.4782578945159912
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\597.txt,13,0.43686699867248535
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\598.txt,12,0.3862600326538086
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\599.txt,6,0.21822643280029297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\600.txt,15,0.49846434593200684
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\601.txt,12,0.3203561305999756
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\602.txt,-1,0.11943984031677246
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\603.txt,12,0.15564918518066406
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\604.txt,12,0.28295230865478516
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\605.txt,8,0.28177642822265625
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\606.txt,12,0.2599921226501465
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\607.txt,6,0.18681001663208008
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\608.txt,13,0.3403894901275635
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\609.txt,8,0.34158945083618164
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\610.txt,1,0.1134340763092041
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\611.txt,8,0.12711739540100098
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\612.txt,12,0.2934141159057617
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\613.txt,8,0.20068883895874023
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\614.txt,2,0.13477635383605957
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\615.txt,-1,0.13873839378356934
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\616.txt,12,0.2811152935028076
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\617.txt,-1,0.11616206169128418
