TEST,ANSWER,TIME
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\64.txt,7,0.11100459098815918
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\65.txt,9,0.12493109703063965
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\66.txt,8,0.10786747932434082
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\67.txt,1,0.10848593711853027
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\68.txt,4,0.11215782165527344
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\69.txt,6,0.11819982528686523
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\70.txt,2,0.11238574981689453
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\71.txt,12,0.17042946815490723
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\72.txt,11,0.15607285499572754
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\73.txt,5,0.15299344062805176
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\74.txt,5,0.11507582664489746
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\75.txt,11,0.15001893043518066
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\76.txt,11,0.14486289024353027
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\77.txt,10,0.1609201431274414
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\78.txt,10,0.14747858047485352
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\79.txt,13,0.1792435646057129
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\80.txt,3,0.142669677734375
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\81.txt,1,0.11965799331665039
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\82.txt,5,0.10853695869445801
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\83.txt,13,0.1869490146636963
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\84.txt,14,0.14547300338745117
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\85.txt,8,0.1482069492340088
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\86.txt,2,0.1154336929321289
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\87.txt,7,0.13194966316223145
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\88.txt,-1,0.12555503845214844
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\89.txt,10,0.1672978401184082
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\90.txt,8,0.1374826431274414
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\91.txt,2,0.11574316024780273
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\92.txt,15,0.13886022567749023
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\93.txt,3,0.12652945518493652
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\94.txt,8,0.15035104751586914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\95.txt,10,0.14359450340270996
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\96.txt,5,0.10885739326477051
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\97.txt,12,0.15044069290161133
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\98.txt,3,0.11435198783874512
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\99.txt,1,0.1237497329711914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\100.txt,2,0.12132859230041504
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\101.txt,5,0.1226496696472168
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\102.txt,9,0.1432785987854004
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\103.txt,19,0.19582509994506836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\104.txt,9,0.1212308406829834
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\105.txt,12,0.17537450790405273
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\106.txt,4,0.11967062950134277
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\107.txt,-1,0.12152218818664551
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\108.txt,4,0.1210486888885498
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\109.txt,12,0.16655516624450684
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\110.txt,15,0.22792625427246094
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\111.txt,11,0.16342425346374512
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\112.txt,1,0.11859273910522461
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\113.txt,8,0.13349223136901855
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\114.txt,4,0.11195111274719238
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\115.txt,11,0.15915346145629883
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\116.txt,4,0.11360788345336914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\117.txt,18,0.20507526397705078
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\118.txt,6,0.12600231170654297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\119.txt,8,0.1141977310180664
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\120.txt,15,0.1968839168548584
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\121.txt,13,0.14689993858337402
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\122.txt,8,0.13115715980529785
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\123.txt,7,0.13120818138122559
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\124.txt,12,0.25536227226257324
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\125.txt,8,0.17618846893310547
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\126.txt,12,0.3069629669189453
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\127.txt,12,0.22383880615234375
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\128.txt,13,0.19490909576416016
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\129.txt,7,0.12340641021728516
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\130.txt,6,0.1205596923828125
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\131.txt,12,0.15688180923461914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\132.txt,-1,0.11917972564697266
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\133.txt,8,0.13475632667541504
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\134.txt,19,0.2481675148010254
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\135.txt,8,0.13839149475097656
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\136.txt,-1,0.11746811866760254
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\137.txt,14,0.14057350158691406
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\138.txt,6,0.11828327178955078
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\139.txt,5,0.11115288734436035
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\140.txt,9,0.11247563362121582
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\141.txt,8,0.11194324493408203
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\142.txt,15,0.1827089786529541
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\143.txt,12,0.11537647247314453
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\144.txt,1,0.15488743782043457
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\145.txt,8,0.19493579864501953
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\146.txt,15,0.2294914722442627
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\147.txt,10,0.15125751495361328
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\148.txt,6,0.10422468185424805
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\149.txt,14,0.17927932739257812
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\150.txt,4,0.11783051490783691
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\151.txt,7,0.13245630264282227
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\152.txt,14,0.23505687713623047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\153.txt,16,0.24751710891723633
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\154.txt,15,0.20850396156311035
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\155.txt,8,0.13645005226135254
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\156.txt,-1,0.11121606826782227
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\157.txt,10,0.14014172554016113
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\158.txt,15,0.222869873046875
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\159.txt,14,0.20641016960144043
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\160.txt,8,0.11659860610961914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\161.txt,10,0.13895940780639648
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\162.txt,14,0.2029111385345459
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\163.txt,9,0.1486649513244629
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\164.txt,10,0.13081789016723633
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\165.txt,7,0.1310434341430664
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\166.txt,2,0.11281681060791016
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\167.txt,7,0.11153650283813477
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\168.txt,2,0.11448073387145996
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\169.txt,8,0.12525391578674316
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\170.txt,12,0.17500090599060059
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\171.txt,7,0.12284326553344727
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\172.txt,7,0.11889219284057617
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\173.txt,13,0.1692655086517334
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\174.txt,9,0.12193107604980469
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\175.txt,8,0.12363934516906738
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\176.txt,7,0.12515640258789062
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\177.txt,9,0.12387704849243164
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\178.txt,5,0.11822891235351562
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\179.txt,8,0.12500381469726562
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\180.txt,-1,0.10931038856506348
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\181.txt,5,0.11355376243591309
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\182.txt,3,0.1159367561340332
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\183.txt,1,0.10583686828613281
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\184.txt,-1,0.2118844985961914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\185.txt,4,0.10896110534667969
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\186.txt,15,0.1585855484008789
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\187.txt,15,0.1328878402709961
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\188.txt,7,0.12880444526672363
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\189.txt,15,0.2089524269104004
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\190.txt,20,0.17685317993164062
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\191.txt,6,0.11208629608154297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\192.txt,5,0.11913561820983887
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\193.txt,4,0.11728262901306152
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\194.txt,5,0.11682391166687012
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\195.txt,12,0.1755521297454834
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\196.txt,-1,0.1608715057373047
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\197.txt,9,0.14441633224487305
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\198.txt,9,0.15943336486816406
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\199.txt,11,0.18101716041564941
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\200.txt,5,0.11878633499145508
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\201.txt,10,0.14606571197509766
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\202.txt,13,0.17532110214233398
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\203.txt,9,0.13185572624206543
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\204.txt,3,0.10948872566223145
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\205.txt,11,0.17720985412597656
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\206.txt,2,0.11467933654785156
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\207.txt,1,0.10644006729125977
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\208.txt,8,0.14038825035095215
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\209.txt,12,0.1472606658935547
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\210.txt,4,0.12346673011779785
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\211.txt,8,0.13533926010131836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\212.txt,6,0.12323641777038574
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\213.txt,17,0.18593859672546387
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\214.txt,5,0.13064146041870117
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\215.txt,9,0.11147665977478027
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\216.txt,-1,0.1641247272491455
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\217.txt,6,0.11841154098510742
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\218.txt,4,0.11465692520141602
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\219.txt,8,0.12333440780639648
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\220.txt,4,0.11806654930114746
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\221.txt,8,0.11133980751037598
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\222.txt,-1,0.11400914192199707
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\223.txt,10,0.143967866897583
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\224.txt,16,0.2376708984375
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\225.txt,6,0.11110711097717285
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\226.txt,12,0.15235567092895508
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\227.txt,6,0.11384224891662598
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\228.txt,6,0.13465499877929688
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\229.txt,11,0.14205622673034668
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\230.txt,14,0.17771410942077637
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\231.txt,12,0.13389015197753906
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\232.txt,-1,0.12013077735900879
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\233.txt,16,0.15931987762451172
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\234.txt,8,0.14573121070861816
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\235.txt,13,0.1761796474456787
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\236.txt,4,0.10902190208435059
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\237.txt,6,0.12412667274475098
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\238.txt,8,0.13441205024719238
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\239.txt,10,0.1531381607055664
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\240.txt,-1,0.13697576522827148
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\241.txt,-1,0.22437500953674316
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\242.txt,11,0.14386367797851562
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\243.txt,11,0.18594646453857422
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\244.txt,11,0.1503899097442627
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\245.txt,10,0.14235925674438477
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\246.txt,15,0.1937732696533203
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\247.txt,-1,0.123077392578125
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\248.txt,4,0.11282205581665039
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\249.txt,12,0.16021347045898438
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\250.txt,16,0.18603062629699707
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\251.txt,15,0.24142885208129883
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\252.txt,1,0.11211681365966797
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\253.txt,11,0.14787721633911133
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\254.txt,4,0.11879873275756836
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\255.txt,-1,0.11113405227661133
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\256.txt,8,0.13634109497070312
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\257.txt,-1,0.128035306930542
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\258.txt,4,0.14823579788208008
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\259.txt,9,0.15134787559509277
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\260.txt,7,0.12112760543823242
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\261.txt,8,0.14275050163269043
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\262.txt,2,0.10759663581848145
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\263.txt,4,0.11702513694763184
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\264.txt,16,0.17177152633666992
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\265.txt,3,0.11576271057128906
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\266.txt,9,0.1503279209136963
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\267.txt,16,0.17817091941833496
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\268.txt,8,0.10814738273620605
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\269.txt,9,0.13240838050842285
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\270.txt,5,0.11925101280212402
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\271.txt,6,0.11937284469604492
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\272.txt,7,0.12916350364685059
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\273.txt,2,0.11839985847473145
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\274.txt,9,0.1429452896118164
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\275.txt,5,0.11876153945922852
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\276.txt,-1,0.11684632301330566
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\277.txt,12,0.16468501091003418
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\278.txt,2,0.10531234741210938
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\279.txt,6,0.11512875556945801
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\280.txt,7,0.1137080192565918
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\281.txt,9,0.14751791954040527
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\282.txt,6,0.1581406593322754
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\283.txt,2,0.10844182968139648
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\284.txt,14,0.13748455047607422
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\285.txt,2,0.12078070640563965
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\286.txt,9,0.13059115409851074
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\287.txt,-1,0.10781693458557129
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\288.txt,2,0.10711407661437988
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\289.txt,6,0.12384772300720215
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\290.txt,4,0.11288237571716309
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\291.txt,7,0.1355571746826172
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\292.txt,16,0.21713685989379883
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\293.txt,9,0.14542269706726074
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\294.txt,9,0.13490843772888184
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\295.txt,6,0.11310458183288574
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\296.txt,13,0.20975589752197266
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\297.txt,5,0.11594581604003906
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\298.txt,-1,0.10647773742675781
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\299.txt,14,0.1986706256866455
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\300.txt,2,0.10692954063415527
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\301.txt,11,0.1806809902191162
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\302.txt,8,0.11812138557434082
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\303.txt,6,0.11495494842529297
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\304.txt,13,0.16116094589233398
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\305.txt,8,0.1281576156616211
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\306.txt,8,0.10690116882324219
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\307.txt,14,0.18603205680847168
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\308.txt,11,0.16585397720336914
C:\Projects\IU\Philosophy\Assignment1-AStar\tests\309.txt,8,0.14308452606201172
